NUMERO_PROCESSO_COMPRA,URL_PORTAL_TRANSPARENCIA,DATA_CADASTRAMENTO_PROCESSO,OBJETO_PROCESSO,URL_DOCUMENTOS_PROCESSO,CODIGO_ORGAO_DEMANDANTE,ORGAO_DEMANDANTE,SITUACAO_PROCESSO,PROCEDIMENTO_CONTRATACAO,NUMERO_CONTRATO,URL_INTEGRA_CONTRATO,CODIGO_ORGAO_CONTRATO,ORGAO_CONTRATO,DATA_PUBLICACAO,INICIO_VIGENCIA,FIM_VIGENCIA,FIM_VIGENCIA_ATUALIZADA,CPF_CNPJ_CONTRATADO,CONTRATADO,PROCESSO_SEI,URL_PROCESSO_SEI,CODIGO_ITEM_MATERIAL_SERVICO,ITEM_MATERIAL_SERVICO,CODIGO_UNIDADE_ORCAMENTARIA,UNIDADE_ORCAMENTARIA,LINHA_FORNECIMENTO,CIDADE_ENTREGA,QUANTIDADE_HOMOLOGADA,VALOR_REFERENCIA_UNITARIO,VALOR_HOMOLOGADO_UNITARIO,VALOR_REFERENCIA,VALOR_HOMOLOGADO
2261032 000112/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/16-04-2020/1831100/0/0/20981/0/0/0/0/15383/68101813/131385/394890/322101/2261032000112-2020,2020-03-30,INSUMOS LABORATORIAIS - COVID-19,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2261032&numero=112&ano=2020,2260,FUNDACAO EZEQUIEL DIAS,Concluído,Dispensa de Licitação,9245763,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596,2260,FUNDACAO EZEQUIEL DIAS,2020-04-15,2020-04-15,NA,2020-10-11,02.661.790/0001-81,SARSTEDT LTDA,2260.01.0002208/2020-32,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbarB29bkQvChNEKMA_ve_9LVgt62FKlK_lSEvXOBjUC,538957,"TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO, TEMPERATURA - 196 A + 121 ºC; TIPO: TAMPA ROSQUEAVEL, ANEL SILICONE, GRADUADO, C/BASE; CAPACIDADE: 2,0 ML;",2261,FUNDACAO EZEQUIEL DIAS,"EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS",Belo Horizonte,30000,0.55,0.55,16500,16500
2261032 000112/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/16-04-2020/1831100/0/0/20981/0/0/0/0/15383/68101813/131385/394890/322101/2261032000112-2020,2020-03-30,INSUMOS LABORATORIAIS - COVID-19,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2261032&numero=112&ano=2020,2260,FUNDACAO EZEQUIEL DIAS,Concluído,Dispensa de Licitação,9245763,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596,2260,FUNDACAO EZEQUIEL DIAS,2020-04-15,2020-04-15,NA,2020-10-11,02.661.790/0001-81,SARSTEDT LTDA,2260.01.0002208/2020-32,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbarB29bkQvChNEKMA_ve_9LVgt62FKlK_lSEvXOBjUC,1651595,"TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO; TIPO: TAMPA DE ROSCA, ESTERIL, APIROGENICO, AUTOCLAVAVEL; CAPACIDADE: 5,0 ML / 5,7CM ALTURA X 1,5CM (BOCA);",2261,FUNDACAO EZEQUIEL DIAS,"EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS",Belo Horizonte,30000,1.08,1.08,32400,32400
2301925 000001/2020,NA,2020-03-31,"REFORMA DA ALA ¿D¿ E AMPLIAÇÃO DA CAPACIDADE DE CARGA DA SUBESTAÇÃO DO HOSPITAL EDUARDO DE MENEZES, NO MUNICÍPIO DE BELO HORIZONTE ¿ UNIDADE INTEGRANTE DA FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2301925&numero=1&ano=2020,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,Concluído,Dispensa de Licitação,9245674,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162508,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,2020-04-01,2020-04-01,2020-10-01,2020-10-27,03.367.118/0001-40,CONSTRUTORA SINARCO LTDA,2300.01.0048942/2020-33,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNcRjPwXFitFhfS7KLPDdYgYJdPtKoxHVfo1reueoR29T,1155,ADAPTACOES E REFORMAS,2301,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS,OBRAS E SERVICOS DE ENGENHARIA CIVIL,Belo Horizonte,0,4359428.86,4359428.86,4359428.86,4359428.86
2301925 000002/2020,NA,2020-04-14,"EXECUÇÃO DOS SERVIÇOS DE ENGENHARIA, ABRANGENDO REPAROS GERAIS, COMPLEMENTAÇÃO DA INSTALAÇÃO DO SISTEMA DE CLIMATIZAÇÃO E EXAUSTÃO, INSTALAÇÃO DE CÂMARAS FRIAS DO SVO",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2301925&numero=2&ano=2020,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,Concluído,Dispensa de Licitação,9245950,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162645,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,2020-04-15,2020-04-15,2020-10-15,2020-10-15,04.764.300/0001-06,EFICIENCIA CONSTRUTORA LTDA,2300.01.0053745/2020-41,NA,1155,ADAPTACOES E REFORMAS,2301,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS,OBRAS E SERVICOS DE ENGENHARIA CIVIL,Belo Horizonte,0,1041625.57,1041625.57,1041625.57,1041625.57
2301925 000003/2020,NA,2020-05-12,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM CARÁTER EMERGENCIAL E POR DISPENSA DE LICITAÇÃO, PARA A REFORMA DO HOSPITAL JULIA KUBITSCHEK EM BELO HORIZONTE.",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2301925&numero=3&ano=2020,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,Concluído,Dispensa de Licitação,9247198,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163055,2300,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM,2020-05-12,2020-05-12,2020-12-30,2020-12-30,00.645.535/0001-10,2A ENGENHARIA E CONSTRUCOES LTDA,2300.01.0058319/2020-24,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZMC_X2vfK31SJ80Ne-80XwFRI_knf2x3dLuVrJDLlhh,1155,ADAPTACOES E REFORMAS,2301,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS,OBRAS E SERVICOS DE ENGENHARIA CIVIL,Belo Horizonte,0,7116343.26,7116343.26,7116343.26,7116343.26
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,18228,"FILTRO ABSOLUTO - TIPO: HEPA 3, EFICIENCIA DE FILTRAGEM 99,7% D.O.P; CLASSE: PENETRACAO DE BACTERIAS: MEDIA MENOR QUE 0,00069%; MOLDURA: SEM MOLDURA; DIMENSOES: 48"" X 11"" X 24""; VAZAO: ELEMENTO FILTRANTE:FIBRA VIDRO C/AG.ANTIMICROBIANO; RESISTENCIA TERMICA: 100ºC; CONFIGURACAO: -;",2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS",Montes Claros,200,36,36,7200,7200
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,236268,SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: ADULTO;,2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,50,45,45,2250,2250
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,461920,FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: ANESTESIA GERAL E VENTILACAO MECANICA; TIPO: ADULTO;,2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,600,8,8,4800,4800
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,804495,SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: COM VIA DE IRRIGACAO;,2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,170,45,45,7650,7650
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,1129139,"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 6 FRENCH;",2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,30,45,45,1350,1350
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,1152823,"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 8 FRENCH;",2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,30,45,45,1350,1350
2311076 000134/2020,NA,2020-04-07,MATERIAIS MÉDICO HOSPITALARES,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=134&ano=2020,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Concluído,Dispensa de Licitação,9245982,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686,2310,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,2020-04-22,2020-04-18,2021-04-18,2020-10-17,05.075.964/0001-12,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.,2310.01.0005838/2020-70,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNV03QmTiVf8HJrBhgdrdF810-6Ndp2jxC5JEqN8FAdGX,1152831,"SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: PEDIATRICO, CALIBRE 10 FRENCH;",2311,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS",Montes Claros,30,45,45,1350,1350
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,04.158.618/0001-35,LIMPEZA & BRILHO LTDA -EPP,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1692143,SABONETE LIQUIDO -  INDICACAO: HIGIENIZACAO DA PELE; BASE DO PRODUTO: PEROLADA; ASPECTO: VISCOSO; PH: FISIOLOGICO; COMPOSICAO: AGENTES HIDRATANTES E EMOLIENTES; FRAGRANCIA: FRAGRANCIA SUAVE HIPOALERGENICA; APRESENTACAO: REFIL 800 ML;,2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,"ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL",Contagem,3000,8.2,8.2,24600,24600
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,08.195.271/0001-51,FOCOS COMERCIAL LTDA,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1143883,PANO PARA LIMPEZA - MATERIA-PRIMA: NAO TECIDO; COMPOSICAO (1): 100 POR CENTO VISCOSE; COMPONENTE (2): LATEX SINTETICO; FRAGRANCIA: SEM FRAGANCIA; DIMENSOES: 30 X 29 CM;,2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA,Contagem,200000,0.6,0.6,120000,120000
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,24.291.891/0001-40,DISTRIBUIR COMERCIO EIRELI - EPP,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1244515,"RODO - BASE: INJETADA EM ABS, COM BORRACHA DUPLA; DIMENSAO BASE: 45 CM; CABO: DE ALUMINIO FRISADO, DE 1,40 M;",2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA,Contagem,50,20.1,20.1,1005,1005
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,36.447.719/0001-12,PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1244108,"DETERGENTE NEUTRO - IDENTIFICACAO: BIODEGRADAVEL PARA LIMPEZA GERAL; PH: 6,5 - 7,5; DENSIDADE: NAO APLICAVEL;",2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA,Contagem,90,358.24,358.24,32241.6,32241.6
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,36.447.719/0001-12,PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1244507,"RODO - BASE: INJETADA EM ABS, COM BORRACHA DUPLA; DIMENSAO BASE: 55CM APROXIMADAMENTE; CABO: DE ALUMINIO FRISADO DE 1,40CM;",2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA,Contagem,50,34.9,34.9,1745,1745
2320310 000127/2020,http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-03-2020/13-05-2020/1831016/0/0/19839/0/0/0/0/21741/85200085/175924/1692143/323219/2320310000127-2020,2020-04-23,"Material de limpeza 
SEI 2320.01.0004287/2020-78",https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2320310&numero=127&ano=2020,2320,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG,Concluído,Dispensa de Licitação,0,NA,NA,NA,NA,NA,NA,NA,36.447.719/0001-12,PROF+ COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI,2320.01.0004287/2020-78,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdJH-sA_3hgPBGJ42wyKT1LxVuwm-WE3z2iJzf6SLR3I,1257587,REFIL PARA LIMPEZA - IDENTIFICACAO: REFIL PARA LAMELO (PANO DE VARRICAO); MATERIA-PRIMA: TNT IMPREGNADO EM OLEO MINERAL NEUTRO; MEDIDAS: APROXIMADAS 17CM X 60CM;,2321,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS,EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA,Contagem,80000,0.39,0.39,31200,31200
