Secretaria;N˙mero do Processo;Modalidade de ContrataÁ„o;Empresa Contratada;CPF / CNPJ / CGC;DescriÁ„o Processo;Item / Finalidade;Quantidade Item; Valor Unit·rio ; Valor R$ Empenho ;Nota de Empenho;Data Emiss„o do Pagamento;Tipo de Documento do Pagamento; Valor NE ; Valor NL ; Valor NP ; Valor OB ;CÛdigo UG Documento;CÛdigo Fonte Recurso;Sistema Origem NE;Nome Poder;Local Entrega
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BALBINOS;11.869.819/0001-06;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05857;09/04/2020;NP; R$-   ; R$-   ;R$70.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BALBINOS
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$70.000,00;R$300.000,00;2020NE05965;09/04/2020;NE;R$70.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05965;09/04/2020;NL; R$-   ;R$70.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05965;09/04/2020;NP; R$-   ; R$-   ;R$70.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$230.000,00;R$300.000,00;2020NE05966;09/04/2020;NE;R$230.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05966;09/04/2020;NL; R$-   ;R$230.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE SANTA ADELIA;11.915.549/0001-22;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05966;09/04/2020;NP; R$-   ; R$-   ;R$230.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA ADELIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE STA FE DO SUL;13.824.549/0001-42;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$200.000,00;R$300.000,00;2020NE05968;09/04/2020;NE;R$200.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA FE DO SUL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE STA FE DO SUL;13.824.549/0001-42;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05968;09/04/2020;NL; R$-   ;R$200.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA FE DO SUL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE STA FE DO SUL;13.824.549/0001-42;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05968;09/04/2020;NP; R$-   ; R$-   ;R$200.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTA FE DO SUL
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUN.DE SAUDE STO.ANTONIO ALEGRIA;11.389.859/0001-50;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$300.000,00;R$300.000,00;2020NE05973;09/04/2020;NE;R$300.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTO ANTONIO DA ALEGRIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUN.DE SAUDE STO.ANTONIO ALEGRIA;11.389.859/0001-50;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05973;09/04/2020;NL; R$-   ;R$300.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTO ANTONIO DA ALEGRIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUN.DE SAUDE STO.ANTONIO ALEGRIA;11.389.859/0001-50;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05973;09/04/2020;NP; R$-   ; R$-   ;R$300.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;SANTO ANTONIO DA ALEGRIA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE TEODORO SAMPAIO;12.362.507/0001-74;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$200.000,00;R$300.000,00;2020NE05987;09/04/2020;NE;R$200.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;TEODORO SAMPAIO
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE TEODORO SAMPAIO;12.362.507/0001-74;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05987;09/04/2020;NL; R$-   ;R$200.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;TEODORO SAMPAIO
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE TEODORO SAMPAIO;12.362.507/0001-74;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$300.000,00;2020NE05987;09/04/2020;NP; R$-   ; R$-   ;R$200.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;TEODORO SAMPAIO
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$144.480,00;R$297.640,80;2020NE08059;08/04/2020;NE;R$144.480,00; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08059;21/05/2020;NL; R$-   ;R$144.480,00; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08059;01/06/2020;NP; R$-   ; R$-   ;R$144.480,00; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$44.773,18;R$297.640,80;2020NE08060;08/04/2020;NE;R$44.773,18; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08060;21/05/2020;NL; R$-   ;R$44.773,18; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08060;01/06/2020;NP; R$-   ; R$-   ;R$44.773,18; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$108.387,62;R$297.640,80;2020NE08061;08/04/2020;NE;R$108.387,62; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08061;21/05/2020;NL; R$-   ;R$108.387,62; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;3 M DO BRASIL LTDA;45.985.371/0001-08;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$297.640,80;2020NE08061;01/06/2020;NP; R$-   ; R$-   ;R$108.387,62; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$100.000,00;R$290.000,00;2020NE05866;09/04/2020;NE;R$100.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$290.000,00;2020NE05866;09/04/2020;NL; R$-   ;R$100.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$290.000,00;2020NE05866;09/04/2020;NP; R$-   ; R$-   ;R$100.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$190.000,00;R$290.000,00;2020NE05867;09/04/2020;NE;R$190.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$290.000,00;2020NE05867;09/04/2020;NL; R$-   ;R$190.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE BURI;11.813.774/0001-58;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$290.000,00;2020NE05867;09/04/2020;NP; R$-   ; R$-   ;R$190.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;BURI
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$37.794,79;R$286.000,00;2020NE09499;19/05/2020;NE;R$37.794,79; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09499;05/06/2020;NL; R$-   ;R$37.794,79; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$10.377,65;R$286.000,00;2020NE09500;19/05/2020;NE;R$10.377,65; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09500;05/06/2020;NL; R$-   ;R$10.377,65; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$69.430,47;R$286.000,00;2020NE09501;19/05/2020;NE;R$69.430,47; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09501;05/06/2020;NL; R$-   ;R$69.430,47; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$7.701,60;R$286.000,00;2020NE09502;19/05/2020;NE;R$7.701,60; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09502;05/06/2020;NL; R$-   ;R$7.701,60; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$31.089,47;R$286.000,00;2020NE09503;19/05/2020;NE;R$31.089,47; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09503;05/06/2020;NL; R$-   ;R$31.089,47; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$26.045,83;R$286.000,00;2020NE09504;19/05/2020;NE;R$26.045,83; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09504;05/06/2020;NL; R$-   ;R$26.045,83; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$61.439,60;R$286.000,00;2020NE09505;19/05/2020;NE;R$61.439,60; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09505;05/06/2020;NL; R$-   ;R$61.439,60; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$9.620,59;R$286.000,00;2020NE09506;19/05/2020;NE;R$9.620,59; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09506;05/06/2020;NL; R$-   ;R$9.620,59; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;1;R$32.500,00;R$286.000,00;2020NE09507;19/05/2020;NE;R$32.500,00; R$-   ; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECR. DESENV. ECONOMICO;jun/20;DISPENSA DE LICITACAO;MAYCARE COMERCIO, IMPORTACAO E REPR;30.162.373/0001-20;DISPENSA DE LICITACAO;DESPESAS LICITATORIAS NA MODALIDADE DISPENSA DE LICITACAO DE ACORDO COM A LEI8666/1993;0; R$-   ;R$286.000,00;2020NE09507;05/06/2020;NL; R$-   ;R$32.500,00; R$-   ; R$-   ;102201;4;SIAFEM;PODER EXECUTIVO;CAMPINAS
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$50.000,00;R$280.000,00;2020NE05621;09/04/2020;NE;R$50.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05621;09/04/2020;NL; R$-   ;R$50.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05621;09/04/2020;OB; R$-   ; R$-   ; R$-   ;R$50.000,00;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$100.000,00;R$280.000,00;2020NE05622;09/04/2020;NE;R$100.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05622;09/04/2020;NL; R$-   ;R$100.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05622;09/04/2020;OB; R$-   ; R$-   ; R$-   ;R$100.000,00;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE FRANCA;11.827.962/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$280.000,00;R$280.000,00;2020NE05885;09/04/2020;NE;R$280.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;FRANCA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE FRANCA;11.827.962/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05885;09/04/2020;NL; R$-   ;R$280.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;FRANCA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE FRANCA;11.827.962/0001-35;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05885;09/04/2020;NP; R$-   ; R$-   ;R$280.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;FRANCA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;1;R$130.000,00;R$280.000,00;2020NE05951;09/04/2020;NE;R$130.000,00; R$-   ; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05951;09/04/2020;NL; R$-   ;R$130.000,00; R$-   ; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;COVID-19;INDEPEND LICITACAO;FUNDO MUNICIPAL DE SAUDE DE PORTO FERREIRA;11.204.937/0001-03;ENFRENTAMENTO COVID-19;ENFRENTAMENTO COVID-19;0; R$-   ;R$280.000,00;2020NE05951;09/04/2020;NP; R$-   ; R$-   ;R$130.000,00; R$-   ;90196;1;SIAFEM;PODER EXECUTIVO;PORTO FERREIRA
SECRETARIA DA SAUDE;147116;INDEPEND LICITACAO;GACC-GRUPO ASSIST NCIA A CRIAN«A COM C¬NCER;01.146.603/0001-69;GESTAO ESTADUAL - TETO FIXO FILANTROPICOS;GESTAO ESTADUAL - TETO FIXO FILANTROPICOS;1;R$33.751,21;R$277.802,31;2020NE10148;02/06/2020;NE;R$33.751,21; R$-   ; R$-   ; R$-   ;90196;5;SIAFEM;PODER EXECUTIVO;SAO PAULO
SECRETARIA DA SAUDE;147116;INDEPEND LICITACAO;GACC-GRUPO ASSIST NCIA A CRIAN«A COM C¬NCER;01.146.603/0001-69;GESTAO ESTADUAL - TETO FIXO FILANTROPICOS;GESTAO ESTADUAL - TETO FIXO FILANTROPICOS;0; R$-   ;R$277.802,31;2020NE10148;02/06/2020;NL; R$-   ;R$33.751,21; R$-   ; R$-   ;90196;5;SIAFEM;PODER EXECUTIVO;SAO PAULO
